timestamp,is_peak,import_rate,export_rate,baseline_import_kwh,baseline_cost,solar_battery_import_kwh,solar_battery_export_kwh,solar_battery_net_kwh,solar_battery_import_cost,solar_battery_export_cost,solar_battery_net_cost
2025-01-20 22:00:00,False,0.138,0.06,2.734,0.3773,2.957,0.0,2.957,0.4081,0.0,0.4081
2025-01-20 23:00:00,False,0.138,0.06,1.734,0.2393,1.912,0.0,1.912,0.2639,0.0,0.2639
2025-01-21 00:00:00,False,0.138,0.06,3.626,0.5004,3.788,0.0,3.788,0.5227,0.0,0.5227
2025-01-21 01:00:00,False,0.138,0.06,3.863,0.5331,4.001,0.0,4.001,0.5521,0.0,0.5521
2025-01-21 02:00:00,False,0.138,0.06,3.504,0.4836,3.654,0.0,3.654,0.5043,0.0,0.5043
2025-01-21 03:00:00,False,0.138,0.06,3.635,0.5016,3.799,0.0,3.799,0.5243,0.0,0.5243
2025-01-21 04:00:00,False,0.138,0.06,4.228,0.5835,4.38,0.0,4.38,0.6044,0.0,0.6044
2025-01-21 05:00:00,False,0.138,0.06,3.796,0.5238,3.916,0.0,3.916,0.5404,0.0,0.5404
2025-01-21 06:00:00,False,0.138,0.06,4.106,0.5666,4.402,0.0,4.402,0.6075,0.0,0.6075
2025-01-21 07:00:00,False,0.138,0.06,4.666,0.6439,4.844,0.0,4.844,0.6685,0.0,0.6685
2025-01-21 08:00:00,False,0.138,0.06,4.304,0.594,4.386,0.0,4.386,0.6053,0.0,0.6053
2025-01-21 09:00:00,False,0.138,0.06,3.674,0.507,3.852,0.0,3.852,0.5316,0.0,0.5316
2025-01-21 10:00:00,False,0.138,0.06,3.921,0.5411,4.021,0.0,4.021,0.5549,0.0,0.5549
2025-01-21 11:00:00,False,0.138,0.06,3.555,0.4906,3.679,0.0,3.679,0.5077,0.0,0.5077
2025-01-21 12:00:00,False,0.138,0.06,3.706,0.5114,3.804,0.0,3.804,0.525,0.0,0.525
2025-01-21 13:00:00,False,0.138,0.06,5.513,0.7608,5.619,0.0,5.619,0.7754,0.0,0.7754
2025-01-21 14:00:00,False,0.138,0.06,2.363,0.3261,4.408,0.0,4.408,0.6083,0.0,0.6083
2025-01-21 15:00:00,False,0.138,0.06,1.651,0.2278,5.711,0.0,5.711,0.7881,0.0,0.7881
2025-01-21 16:00:00,True,0.32,0.24,3.284,1.0509,1.19,0.0,1.19,0.3808,0.0,0.3808
2025-01-21 17:00:00,True,0.32,0.24,3.715,1.1888,4.041,0.0,4.041,1.2931,0.0,1.2931
2025-01-21 18:00:00,True,0.32,0.24,4.032,1.2902,4.318,0.0,4.318,1.3818,0.0,1.3818
2025-01-21 19:00:00,True,0.32,0.24,4.457,1.4262,4.785,0.0,4.785,1.5312,0.0,1.5312
2025-01-21 20:00:00,False,0.138,0.06,4.356,0.6011,4.6,0.0,4.6,0.6348,0.0,0.6348
2025-01-21 21:00:00,False,0.138,0.06,4.127,0.5695,4.317,0.0,4.317,0.5957,0.0,0.5957
2025-01-21 22:00:00,False,0.138,0.06,3.048,0.4206,3.232,0.0,3.232,0.446,0.0,0.446
2025-01-21 23:00:00,False,0.138,0.06,2.451,0.3382,2.755,0.0,2.755,0.3802,0.0,0.3802
2025-01-22 00:00:00,False,0.138,0.06,3.424,0.4725,3.566,0.0,3.566,0.4921,0.0,0.4921
2025-01-22 01:00:00,False,0.138,0.06,3.358,0.4634,3.526,0.0,3.526,0.4866,0.0,0.4866
2025-01-22 02:00:00,False,0.138,0.06,3.679,0.5077,3.851,0.0,3.851,0.5314,0.0,0.5314
2025-01-22 03:00:00,False,0.138,0.06,3.815,0.5265,3.981,0.0,3.981,0.5494,0.0,0.5494
2025-01-22 04:00:00,False,0.138,0.06,4.425,0.6106,4.525,0.0,4.525,0.6245,0.0,0.6245
2025-01-22 05:00:00,False,0.138,0.06,4.015,0.5541,4.233,0.0,4.233,0.5842,0.0,0.5842
2025-01-22 06:00:00,False,0.138,0.06,4.245,0.5858,4.407,0.0,4.407,0.6082,0.0,0.6082
2025-01-22 07:00:00,False,0.138,0.06,5.323,0.7346,5.381,0.0,5.381,0.7426,0.0,0.7426
2025-01-22 08:00:00,False,0.138,0.06,4.776,0.6591,4.78,0.0,4.78,0.6596,0.0,0.6596
2025-01-22 09:00:00,False,0.138,0.06,4.098,0.5655,4.078,0.0,4.078,0.5628,0.0,0.5628
2025-01-22 10:00:00,False,0.138,0.06,3.536,0.488,3.699,0.0,3.699,0.5105,0.0,0.5105
2025-01-22 11:00:00,False,0.138,0.06,3.368,0.4648,3.799,0.0,3.799,0.5243,0.0,0.5243
2025-01-22 12:00:00,False,0.138,0.06,2.512,0.3467,3.316,0.0,3.316,0.4576,0.0,0.4576
2025-01-22 13:00:00,False,0.138,0.06,2.225,0.3071,4.199,0.0,4.199,0.5795,0.0,0.5795
2025-01-22 14:00:00,False,0.138,0.06,1.282,0.1769,5.112,0.0,5.112,0.7055,0.0,0.7055
2025-01-22 15:00:00,False,0.138,0.06,1.789,0.2469,5.413,0.0,5.413,0.747,0.0,0.747
2025-01-22 16:00:00,True,0.32,0.24,3.305,1.0576,0.018,0.02,-0.002,0.0058,0.0048,0.001
2025-01-22 17:00:00,True,0.32,0.24,3.537,1.1318,2.291,0.0,2.291,0.7331,0.0,0.7331
2025-01-22 18:00:00,True,0.32,0.24,3.609,1.1549,3.929,0.0,3.929,1.2573,0.0,1.2573
2025-01-22 19:00:00,True,0.32,0.24,3.39,1.0848,3.676,0.0,3.676,1.1763,0.0,1.1763
2025-01-22 20:00:00,False,0.138,0.06,4.034,0.5567,4.336,0.0,4.336,0.5984,0.0,0.5984
2025-01-22 21:00:00,False,0.138,0.06,3.27,0.4513,3.526,0.0,3.526,0.4866,0.0,0.4866
2025-01-22 22:00:00,False,0.138,0.06,2.143,0.2957,2.255,0.0,2.255,0.3112,0.0,0.3112
2025-01-22 23:00:00,False,0.138,0.06,2.567,0.3542,2.663,0.0,2.663,0.3675,0.0,0.3675
2025-01-23 00:00:00,False,0.138,0.06,3.209,0.4428,3.365,0.0,3.365,0.4644,0.0,0.4644
2025-01-23 01:00:00,False,0.138,0.06,3.32,0.4582,3.594,0.0,3.594,0.496,0.0,0.496
2025-01-23 02:00:00,False,0.138,0.06,3.618,0.4993,3.714,0.0,3.714,0.5125,0.0,0.5125
2025-01-23 03:00:00,False,0.138,0.06,3.037,0.4191,3.201,0.0,3.201,0.4417,0.0,0.4417
2025-01-23 04:00:00,False,0.138,0.06,3.567,0.4922,3.735,0.0,3.735,0.5154,0.0,0.5154
2025-01-23 05:00:00,False,0.138,0.06,3.262,0.4502,3.422,0.0,3.422,0.4722,0.0,0.4722
2025-01-23 06:00:00,False,0.138,0.06,3.567,0.4922,3.902,0.0,3.902,0.5385,0.0,0.5385
2025-01-23 07:00:00,False,0.138,0.06,4.188,0.5779,4.486,0.0,4.486,0.6191,0.0,0.6191
2025-01-23 08:00:00,False,0.138,0.06,3.529,0.487,3.794,0.0,3.794,0.5236,0.0,0.5236
2025-01-23 09:00:00,False,0.138,0.06,3.223,0.4448,3.416,0.0,3.416,0.4714,0.0,0.4714
2025-01-23 10:00:00,False,0.138,0.06,5.328,0.7353,6.002,0.0,6.002,0.8283,0.0,0.8283
2025-01-23 11:00:00,False,0.138,0.06,2.696,0.372,4.06,0.0,4.06,0.5603,0.0,0.5603
2025-01-23 12:00:00,False,0.138,0.06,1.595,0.2201,3.063,0.0,3.063,0.4227,0.0,0.4227
2025-01-23 13:00:00,False,0.138,0.06,0.866,0.1195,3.211,0.0,3.211,0.4431,0.0,0.4431
2025-01-23 14:00:00,False,0.138,0.06,0.131,0.0181,3.877,0.0,3.877,0.535,0.0,0.535
2025-01-23 15:00:00,False,0.138,0.06,0.437,0.0603,4.521,0.0,4.521,0.6239,0.0,0.6239
2025-01-23 16:00:00,True,0.32,0.24,3.127,1.0006,0.007,0.041,-0.034,0.0022,0.0098,-0.0076
2025-01-23 17:00:00,True,0.32,0.24,3.013,0.9642,0.015,0.002,0.013,0.0048,0.0005,0.0043
2025-01-23 18:00:00,True,0.32,0.24,2.884,0.9229,1.556,0.0,1.556,0.4979,0.0,0.4979
2025-01-23 19:00:00,True,0.32,0.24,3.697,1.183,4.021,0.0,4.021,1.2867,0.0,1.2867
2025-01-23 20:00:00,False,0.138,0.06,2.863,0.3951,3.113,0.0,3.113,0.4296,0.0,0.4296
2025-01-23 21:00:00,False,0.138,0.06,3.713,0.5124,3.785,0.0,3.785,0.5223,0.0,0.5223
2025-01-23 22:00:00,False,0.138,0.06,3.146,0.4341,3.23,0.0,3.23,0.4457,0.0,0.4457
2025-01-23 23:00:00,False,0.138,0.06,3.147,0.4343,3.305,0.0,3.305,0.4561,0.0,0.4561
2025-01-24 00:00:00,False,0.138,0.06,2.993,0.413,3.311,0.0,3.311,0.4569,0.0,0.4569
2025-01-24 01:00:00,False,0.138,0.06,2.653,0.3661,2.845,0.0,2.845,0.3926,0.0,0.3926
2025-01-24 02:00:00,False,0.138,0.06,2.435,0.336,2.731,0.0,2.731,0.3769,0.0,0.3769
2025-01-24 03:00:00,False,0.138,0.06,3.892,0.5371,4.062,0.0,4.062,0.5606,0.0,0.5606
2025-01-24 04:00:00,False,0.138,0.06,2.563,0.3537,2.657,0.0,2.657,0.3667,0.0,0.3667
2025-01-24 05:00:00,False,0.138,0.06,3.302,0.4557,3.448,0.0,3.448,0.4758,0.0,0.4758
2025-01-24 06:00:00,False,0.138,0.06,3.115,0.4299,3.313,0.0,3.313,0.4572,0.0,0.4572
2025-01-24 07:00:00,False,0.138,0.06,3.685,0.5085,3.859,0.0,3.859,0.5325,0.0,0.5325
2025-01-24 08:00:00,False,0.138,0.06,3.719,0.5132,3.86,0.0,3.86,0.5327,0.0,0.5327
2025-01-24 09:00:00,False,0.138,0.06,2.849,0.3932,3.147,0.0,3.147,0.4343,0.0,0.4343
2025-01-24 10:00:00,False,0.138,0.06,1.991,0.2748,3.036,0.0,3.036,0.419,0.0,0.419
2025-01-24 11:00:00,False,0.138,0.06,2.283,0.3151,4.212,0.0,4.212,0.5813,0.0,0.5813
2025-01-24 12:00:00,False,0.138,0.06,3.501,0.4831,5.358,0.0,5.358,0.7394,0.0,0.7394
2025-01-24 13:00:00,False,0.138,0.06,0.168,0.0232,3.004,0.0,3.004,0.4146,0.0,0.4146
2025-01-24 14:00:00,False,0.138,0.06,0.0,0.0,3.784,0.0,3.784,0.5222,0.0,0.5222
2025-01-24 15:00:00,False,0.138,0.06,0.92,0.127,3.814,0.0,3.814,0.5263,0.0,0.5263
2025-01-24 16:00:00,True,0.32,0.24,2.383,0.7626,0.014,0.043,-0.029,0.0045,0.0103,-0.0058
2025-01-24 17:00:00,True,0.32,0.24,2.92,0.9344,0.011,0.001,0.01,0.0035,0.0002,0.0033
2025-01-24 18:00:00,True,0.32,0.24,2.669,0.8541,0.023,0.0,0.023,0.0074,0.0,0.0074
2025-01-24 19:00:00,True,0.32,0.24,3.197,1.023,2.034,0.0,2.034,0.6509,0.0,0.6509
2025-01-24 20:00:00,False,0.138,0.06,3.001,0.4141,3.001,0.0,3.001,0.4141,0.0,0.4141
2025-01-24 21:00:00,False,0.138,0.06,3.167,0.437,3.169,0.0,3.169,0.4373,0.0,0.4373
2025-01-24 22:00:00,False,0.138,0.06,3.347,0.4619,3.527,0.0,3.527,0.4867,0.0,0.4867
2025-01-24 23:00:00,False,0.138,0.06,2.588,0.3571,2.85,0.0,2.85,0.3933,0.0,0.3933
2025-01-25 00:00:00,False,0.138,0.06,2.544,0.3511,2.812,0.0,2.812,0.3881,0.0,0.3881
2025-01-25 01:00:00,False,0.138,0.06,3.29,0.454,3.476,0.0,3.476,0.4797,0.0,0.4797
2025-01-25 02:00:00,False,0.138,0.06,2.715,0.3747,2.867,0.0,2.867,0.3956,0.0,0.3956
2025-01-25 03:00:00,False,0.138,0.06,3.492,0.4819,3.588,0.0,3.588,0.4951,0.0,0.4951
2025-01-25 04:00:00,False,0.138,0.06,4.07,0.5617,4.23,0.0,4.23,0.5837,0.0,0.5837
2025-01-25 05:00:00,False,0.138,0.06,3.5,0.483,3.83,0.0,3.83,0.5285,0.0,0.5285
2025-01-25 06:00:00,False,0.138,0.06,3.538,0.4882,3.68,0.0,3.68,0.5078,0.0,0.5078
2025-01-25 07:00:00,False,0.138,0.06,4.013,0.5538,4.201,0.0,4.201,0.5797,0.0,0.5797
2025-01-25 08:00:00,False,0.138,0.06,3.682,0.5081,3.821,0.0,3.821,0.5273,0.0,0.5273
2025-01-25 09:00:00,False,0.138,0.06,4.346,0.5997,4.687,0.0,4.687,0.6468,0.0,0.6468
2025-01-25 10:00:00,False,0.138,0.06,5.126,0.7074,6.298,0.0,6.298,0.8691,0.0,0.8691
2025-01-25 11:00:00,False,0.138,0.06,2.193,0.3026,4.089,0.0,4.089,0.5643,0.0,0.5643
2025-01-25 12:00:00,False,0.138,0.06,1.22,0.1684,2.797,0.0,2.797,0.386,0.0,0.386
2025-01-25 13:00:00,False,0.138,0.06,0.761,0.105,2.782,0.0,2.782,0.3839,0.0,0.3839
2025-01-25 14:00:00,False,0.138,0.06,0.511,0.0705,4.12,0.0,4.12,0.5686,0.0,0.5686
2025-01-25 15:00:00,False,0.138,0.06,0.9,0.1242,3.593,0.0,3.593,0.4958,0.0,0.4958
2025-01-25 16:00:00,True,0.32,0.24,2.435,0.7792,0.008,0.036,-0.028,0.0026,0.0086,-0.006
2025-01-25 17:00:00,True,0.32,0.24,3.382,1.0822,0.019,0.003,0.016,0.0061,0.0007,0.0054
2025-01-25 18:00:00,True,0.32,0.24,2.605,0.8336,0.02,0.0,0.02,0.0064,0.0,0.0064
2025-01-25 19:00:00,True,0.32,0.24,2.701,0.8643,2.093,0.0,2.093,0.6698,0.0,0.6698
2025-01-25 20:00:00,False,0.138,0.06,3.498,0.4827,3.498,0.0,3.498,0.4827,0.0,0.4827
2025-01-25 21:00:00,False,0.138,0.06,3.108,0.4289,3.108,0.0,3.108,0.4289,0.0,0.4289
2025-01-25 22:00:00,False,0.138,0.06,1.91,0.2636,2.044,0.0,2.044,0.2821,0.0,0.2821
2025-01-25 23:00:00,False,0.138,0.06,2.349,0.3242,2.429,0.0,2.429,0.3352,0.0,0.3352
2025-01-26 00:00:00,False,0.138,0.06,2.687,0.3708,2.895,0.0,2.895,0.3995,0.0,0.3995
2025-01-26 01:00:00,False,0.138,0.06,2.559,0.3531,2.743,0.0,2.743,0.3785,0.0,0.3785
2025-01-26 02:00:00,False,0.138,0.06,2.78,0.3836,3.05,0.0,3.05,0.4209,0.0,0.4209
2025-01-26 03:00:00,False,0.138,0.06,2.959,0.4083,3.291,0.0,3.291,0.4542,0.0,0.4542
2025-01-26 04:00:00,False,0.138,0.06,3.051,0.421,3.311,0.0,3.311,0.4569,0.0,0.4569
2025-01-26 05:00:00,False,0.138,0.06,2.974,0.4104,3.162,0.0,3.162,0.4364,0.0,0.4364
2025-01-26 06:00:00,False,0.138,0.06,3.111,0.4293,3.319,0.0,3.319,0.458,0.0,0.458
2025-01-26 07:00:00,False,0.138,0.06,3.687,0.5088,3.795,0.0,3.795,0.5237,0.0,0.5237
2025-01-26 08:00:00,False,0.138,0.06,3.182,0.4391,3.35,0.0,3.35,0.4623,0.0,0.4623
2025-01-26 09:00:00,False,0.138,0.06,2.524,0.3483,2.926,0.0,2.926,0.4038,0.0,0.4038
2025-01-26 10:00:00,False,0.138,0.06,1.103,0.1522,2.435,0.0,2.435,0.336,0.0,0.336
2025-01-26 11:00:00,False,0.138,0.06,0.144,0.0199,2.468,0.0,2.468,0.3406,0.0,0.3406
2025-01-26 12:00:00,False,0.138,0.06,0.804,0.111,3.359,0.0,3.359,0.4635,0.0,0.4635
2025-01-26 13:00:00,False,0.138,0.06,0.0,0.0,2.905,0.0,2.905,0.4009,0.0,0.4009
2025-01-26 14:00:00,False,0.138,0.06,0.0,0.0,3.532,0.0,3.532,0.4874,0.0,0.4874
2025-01-26 15:00:00,False,0.138,0.06,2.029,0.28,2.229,0.0,2.229,0.3076,0.0,0.3076
2025-01-26 16:00:00,True,0.32,0.24,2.268,0.7258,0.006,0.066,-0.06,0.0019,0.0158,-0.0139
2025-01-26 17:00:00,True,0.32,0.24,2.258,0.7226,0.012,0.004,0.008,0.0038,0.001,0.0028
2025-01-26 18:00:00,True,0.32,0.24,2.393,0.7658,0.017,0.001,0.016,0.0054,0.0002,0.0052
2025-01-26 19:00:00,True,0.32,0.24,2.605,0.8336,0.079,0.002,0.077,0.0253,0.0005,0.0248
2025-01-26 20:00:00,False,0.138,0.06,2.825,0.3899,2.851,0.0,2.851,0.3934,0.0,0.3934
2025-01-26 21:00:00,False,0.138,0.06,2.727,0.3763,2.739,0.0,2.739,0.378,0.0,0.378
2025-01-26 22:00:00,False,0.138,0.06,2.997,0.4136,3.001,0.0,3.001,0.4141,0.0,0.4141
2025-01-26 23:00:00,False,0.138,0.06,1.313,0.1812,1.455,0.0,1.455,0.2008,0.0,0.2008
2025-01-27 00:00:00,False,0.138,0.06,2.732,0.377,2.978,0.0,2.978,0.411,0.0,0.411
2025-01-27 01:00:00,False,0.138,0.06,2.5,0.345,2.692,0.0,2.692,0.3715,0.0,0.3715
2025-01-27 02:00:00,False,0.138,0.06,2.692,0.3715,2.852,0.0,2.852,0.3936,0.0,0.3936
2025-01-27 03:00:00,False,0.138,0.06,2.663,0.3675,2.939,0.0,2.939,0.4056,0.0,0.4056
2025-01-27 04:00:00,False,0.138,0.06,2.398,0.3309,2.674,0.0,2.674,0.369,0.0,0.369
2025-01-27 05:00:00,False,0.138,0.06,3.057,0.4219,3.301,0.0,3.301,0.4555,0.0,0.4555
2025-01-27 06:00:00,False,0.138,0.06,3.179,0.4387,3.409,0.0,3.409,0.4704,0.0,0.4704
2025-01-27 07:00:00,False,0.138,0.06,2.989,0.4125,3.188,0.0,3.188,0.4399,0.0,0.4399
2025-01-27 08:00:00,False,0.138,0.06,5.983,0.8257,6.364,0.0,6.364,0.8782,0.0,0.8782
2025-01-27 09:00:00,False,0.138,0.06,2.027,0.2797,2.926,0.0,2.926,0.4038,0.0,0.4038
2025-01-27 10:00:00,False,0.138,0.06,0.513,0.0708,2.279,0.0,2.279,0.3145,0.0,0.3145
2025-01-27 11:00:00,False,0.138,0.06,0.0,0.0,1.861,0.0,1.861,0.2568,0.0,0.2568
2025-01-27 12:00:00,False,0.138,0.06,1.914,0.2641,4.675,0.0,4.675,0.6452,0.0,0.6452
2025-01-27 13:00:00,False,0.138,0.06,0.0,0.0,2.05,0.0,2.05,0.2829,0.0,0.2829
2025-01-27 14:00:00,False,0.138,0.06,1.888,0.2605,2.327,0.0,2.327,0.3211,0.0,0.3211
2025-01-27 15:00:00,False,0.138,0.06,2.094,0.289,1.887,0.0,1.887,0.2604,0.0,0.2604
2025-01-27 16:00:00,True,0.32,0.24,2.192,0.7014,0.0,0.099,-0.099,0.0,0.0238,-0.0238
2025-01-27 17:00:00,True,0.32,0.24,2.434,0.7789,0.027,0.0,0.027,0.0086,0.0,0.0086
2025-01-27 18:00:00,True,0.32,0.24,2.43,0.7776,0.011,0.007,0.004,0.0035,0.0017,0.0018
2025-01-27 19:00:00,True,0.32,0.24,2.462,0.7878,0.05,0.0,0.05,0.016,0.0,0.016
2025-01-27 20:00:00,False,0.138,0.06,2.531,0.3493,2.555,0.0,2.555,0.3526,0.0,0.3526
2025-01-27 21:00:00,False,0.138,0.06,2.804,0.387,2.808,0.0,2.808,0.3875,0.0,0.3875
2025-01-27 22:00:00,False,0.138,0.06,1.593,0.2198,1.597,0.0,1.597,0.2204,0.0,0.2204
2025-01-27 23:00:00,False,0.138,0.06,1.922,0.2652,2.06,0.0,2.06,0.2843,0.0,0.2843
2025-01-28 00:00:00,False,0.138,0.06,2.142,0.2956,2.374,0.0,2.374,0.3276,0.0,0.3276
2025-01-28 01:00:00,False,0.138,0.06,2.167,0.299,2.275,0.0,2.275,0.314,0.0,0.314
2025-01-28 02:00:00,False,0.138,0.06,2.162,0.2984,2.382,0.0,2.382,0.3287,0.0,0.3287
2025-01-28 03:00:00,False,0.138,0.06,2.155,0.2974,2.237,0.0,2.237,0.3087,0.0,0.3087
2025-01-28 04:00:00,False,0.138,0.06,2.068,0.2854,2.252,0.0,2.252,0.3108,0.0,0.3108
2025-01-28 05:00:00,False,0.138,0.06,2.156,0.2975,2.368,0.0,2.368,0.3268,0.0,0.3268
2025-01-28 06:00:00,False,0.138,0.06,2.357,0.3253,2.545,0.0,2.545,0.3512,0.0,0.3512
2025-01-28 07:00:00,False,0.138,0.06,2.403,0.3316,2.596,0.0,2.596,0.3582,0.0,0.3582
2025-01-28 08:00:00,False,0.138,0.06,2.195,0.3029,2.812,0.0,2.812,0.3881,0.0,0.3881
2025-01-28 09:00:00,False,0.138,0.06,0.881,0.1216,2.254,0.0,2.254,0.3111,0.0,0.3111
2025-01-28 10:00:00,False,0.138,0.06,0.844,0.1165,2.105,0.0,2.105,0.2905,0.0,0.2905
2025-01-28 11:00:00,False,0.138,0.06,0.0,0.0,2.308,0.0,2.308,0.3185,0.0,0.3185
2025-01-28 12:00:00,False,0.138,0.06,0.0,0.0,2.438,0.0,2.438,0.3364,0.0,0.3364
2025-01-28 13:00:00,False,0.138,0.06,0.698,0.0963,0.939,0.0,0.939,0.1296,0.0,0.1296
2025-01-28 14:00:00,False,0.138,0.06,2.28,0.3146,1.427,0.0,1.427,0.1969,0.0,0.1969
2025-01-28 15:00:00,False,0.138,0.06,2.075,0.2864,1.861,0.0,1.861,0.2568,0.0,0.2568
2025-01-28 16:00:00,True,0.32,0.24,2.425,0.776,0.003,0.103,-0.1,0.001,0.0247,-0.0237
2025-01-28 17:00:00,True,0.32,0.24,2.745,0.8784,0.016,0.007,0.009,0.0051,0.0017,0.0034
2025-01-28 18:00:00,True,0.32,0.24,2.54,0.8128,0.025,0.0,0.025,0.008,0.0,0.008
2025-01-28 19:00:00,True,0.32,0.24,3.195,1.0224,0.525,0.004,0.521,0.168,0.001,0.167
2025-01-28 20:00:00,False,0.138,0.06,2.376,0.3279,2.396,0.0,2.396,0.3306,0.0,0.3306
2025-01-28 21:00:00,False,0.138,0.06,2.909,0.4014,2.927,0.0,2.927,0.4039,0.0,0.4039
2025-01-28 22:00:00,False,0.138,0.06,1.787,0.2466,1.789,0.0,1.789,0.2469,0.0,0.2469
2025-01-28 23:00:00,False,0.138,0.06,3.33,0.4595,3.528,0.0,3.528,0.4869,0.0,0.4869
2025-01-29 00:00:00,False,0.138,0.06,2.599,0.3587,2.703,0.0,2.703,0.373,0.0,0.373
2025-01-29 01:00:00,False,0.138,0.06,2.47,0.3409,2.678,0.0,2.678,0.3696,0.0,0.3696
2025-01-29 02:00:00,False,0.138,0.06,2.7,0.3726,2.792,0.0,2.792,0.3853,0.0,0.3853
2025-01-29 03:00:00,False,0.138,0.06,2.667,0.368,2.939,0.0,2.939,0.4056,0.0,0.4056
2025-01-29 04:00:00,False,0.138,0.06,1.543,0.2129,3.959,0.0,3.959,0.5463,0.0,0.5463
2025-01-29 05:00:00,False,0.138,0.06,0.58,0.08,5.104,0.0,5.104,0.7044,0.0,0.7044
2025-01-29 06:00:00,False,0.138,0.06,0.0,0.0,6.33,0.0,6.33,0.8735,0.0,0.8735
2025-01-29 07:00:00,False,0.138,0.06,0.0,0.0,6.488,0.0,6.488,0.8953,0.0,0.8953
2025-01-29 08:00:00,False,0.138,0.06,0.687,0.0948,5.554,0.0,5.554,0.7665,0.0,0.7665
2025-01-29 09:00:00,False,0.138,0.06,2.063,0.2847,3.324,0.0,3.324,0.4587,0.0,0.4587
2025-01-29 10:00:00,False,0.138,0.06,2.315,0.3195,2.188,0.0,2.188,0.3019,0.0,0.3019
2025-01-29 11:00:00,False,0.138,0.06,2.067,0.2852,0.36,0.205,0.155,0.0497,0.0123,0.0374
2025-01-29 12:00:00,False,0.138,0.06,1.589,0.2193,0.028,1.136,-1.108,0.0039,0.0682,-0.0643
2025-01-29 13:00:00,False,0.138,0.06,1.656,0.2285,0.387,0.334,0.053,0.0534,0.02,0.0334
2025-01-29 14:00:00,False,0.138,0.06,4.48,0.6182,3.524,0.0,3.524,0.4863,0.0,0.4863
2025-01-29 15:00:00,False,0.138,0.06,2.065,0.285,1.544,0.0,1.544,0.2131,0.0,0.2131
2025-01-29 16:00:00,True,0.32,0.24,1.94,0.6208,1.884,0.0,1.884,0.6029,0.0,0.6029
2025-01-29 17:00:00,True,0.32,0.24,2.434,0.7789,2.578,0.0,2.578,0.825,0.0,0.825
2025-01-29 18:00:00,True,0.32,0.24,2.294,0.7341,2.398,0.0,2.398,0.7674,0.0,0.7674
2025-01-29 19:00:00,True,0.32,0.24,2.76,0.8832,2.93,0.0,2.93,0.9376,0.0,0.9376
2025-01-29 20:00:00,False,0.138,0.06,1.787,0.2466,1.949,0.0,1.949,0.269,0.0,0.269
2025-01-29 21:00:00,False,0.138,0.06,2.349,0.3242,2.463,0.0,2.463,0.3399,0.0,0.3399
2025-01-29 22:00:00,False,0.138,0.06,2.544,0.3511,2.678,0.0,2.678,0.3696,0.0,0.3696
2025-01-29 23:00:00,False,0.138,0.06,1.375,0.1898,1.407,0.0,1.407,0.1942,0.0,0.1942
2025-01-30 00:00:00,False,0.138,0.06,2.632,0.3632,2.636,0.0,2.636,0.3638,0.0,0.3638
2025-01-30 01:00:00,False,0.138,0.06,2.565,0.354,2.593,0.0,2.593,0.3578,0.0,0.3578
2025-01-30 02:00:00,False,0.138,0.06,2.701,0.3727,2.725,0.0,2.725,0.3761,0.0,0.3761
2025-01-30 03:00:00,False,0.138,0.06,2.406,0.332,2.43,0.0,2.43,0.3353,0.0,0.3353
2025-01-30 04:00:00,False,0.138,0.06,2.765,0.3816,2.785,0.0,2.785,0.3843,0.0,0.3843
2025-01-30 05:00:00,False,0.138,0.06,2.737,0.3777,2.765,0.0,2.765,0.3816,0.0,0.3816
2025-01-30 06:00:00,False,0.138,0.06,3.403,0.4696,3.423,0.0,3.423,0.4724,0.0,0.4724
2025-01-30 07:00:00,False,0.138,0.06,3.068,0.4234,3.388,0.0,3.388,0.4675,0.0,0.4675
2025-01-30 08:00:00,False,0.138,0.06,3.53,0.4871,3.01,0.0,3.01,0.4154,0.0,0.4154
2025-01-30 09:00:00,False,0.138,0.06,3.63,0.5009,1.922,0.0,1.922,0.2652,0.0,0.2652
2025-01-30 10:00:00,False,0.138,0.06,2.528,0.3489,0.15,0.667,-0.517,0.0207,0.04,-0.0193
2025-01-30 11:00:00,False,0.138,0.06,2.51,0.3464,0.0,1.53,-1.53,0.0,0.0918,-0.0918
2025-01-30 12:00:00,False,0.138,0.06,4.674,0.645,1.016,0.384,0.632,0.1402,0.023,0.1172
2025-01-30 13:00:00,False,0.138,0.06,2.253,0.3109,0.007,0.932,-0.925,0.001,0.0559,-0.0549
2025-01-30 14:00:00,False,0.138,0.06,2.274,0.3138,1.197,0.0,1.197,0.1652,0.0,0.1652
2025-01-30 15:00:00,False,0.138,0.06,2.331,0.3217,1.953,0.0,1.953,0.2695,0.0,0.2695
2025-01-30 16:00:00,True,0.32,0.24,2.487,0.7958,0.0,0.095,-0.095,0.0,0.0228,-0.0228
2025-01-30 17:00:00,True,0.32,0.24,2.965,0.9488,0.02,0.0,0.02,0.0064,0.0,0.0064
2025-01-30 18:00:00,True,0.32,0.24,2.683,0.8586,0.008,0.01,-0.002,0.0026,0.0024,0.0002
2025-01-30 19:00:00,True,0.32,0.24,3.254,1.0413,0.811,0.008,0.803,0.2595,0.0019,0.2576
2025-01-30 20:00:00,False,0.138,0.06,3.084,0.4256,3.098,0.0,3.098,0.4275,0.0,0.4275
2025-01-30 21:00:00,False,0.138,0.06,3.285,0.4533,3.289,0.0,3.289,0.4539,0.0,0.4539
